Source,Author,Title,Description,URL,Published At,Content
heise online,Isabel Grünewald,"Kurz informiert: Multiresistente Keime, Tesla-Files, Spyware, Prime Video",Unser werktäglicher News-Überblick fasst die wichtigsten Nachrichten des Tages kurz und knapp zusammen.,https://www.heise.de/news/Kurz-informiert-Multiresistente-Keime-Tesla-Files-Spyware-Prime-Video-9066367.html,2023-05-26T15:00:00Z,"Inhaltsverzeichnis
Eine Forschungsgruppe der McMaster University im kanadischen Hamilton hat mithilfe von KI-Technik ein vielversprechendes Antibiotikum entdeckt, das im Kampf gegen den multiresiste… [+3130 chars]"
HYPEBEAST,info@hypebeast.com (Hypebeast),Netflix's 'Squid Game: The Challenge' Reality Show Arrives This November,"Netflix has officially announced that its new Squid Game: The Challenge series will be arriving this November. Based on the concept of the original show, without the life or death element, 456 players will be competing in a series of games to win a prize of $…",https://hypebeast.com/2023/5/netflix-squid-game-the-challenge-reality-show-november-release-info,2023-05-21T03:54:28Z,"Netflix has officially announced that its new Squid Game: The Challenge series will be arriving this November. Based on the concept of the original show, without the life or death element, 456 player… [+1043 chars]"
The A.V. Club,Matt Schimkowitz,"Netflix said love is sharing a password, and love will now cost you $7.99","Six years after regrettably tweeting, “Love is sharing a password,” Netflix has put a price on love, and it’s $7.99. The password-sharing apocalypse consumers have been staring down the barrel of for years has finally come to pass. The company has begun email…",https://www.avclub.com/netflix-password-crackdown-plans-explained-1850471184,2023-05-24T20:41:00Z,"Six years after regrettably tweeting, Love is sharing a password, Netflix has put a price on love, and its $7.99. The password-sharing apocalypse consumers have been staring down the barrel of for ye… [+3797 chars]"
Xataka.com,John Tones,HBO Max sube de precio en España a sus clientes: un euro más al mes a partir del 13 de julio,"HBO Max no ha podido aguantar más tiempo sin subir precios. La crisis del streaming que está obligando a las plataformas a tomar decisiones tan poco populares como la creación de tiers con anuncios (que esconden una subida implícita) o, en el caso de Netflix,…",https://www.xataka.com/streaming/hbo-max-sube-precio-espana-a-todos-sus-clientes-euro-al-mes-a-partir-13-julio,2023-06-13T16:07:58Z,HBO Max no ha podido aguantar más tiempo sin subir precios. La crisis del streaming que está obligando a las plataformas a tomar decisiones tan poco populares como la creación de tiers con anuncios (… [+1729 chars]
Enriquedans.com,Enrique Dans,Netflix y la estrategia del traficante de droga…,"Durante mucho tiempo, el sistema operativo y los programas de Microsoft fueron, sin lugar a dudas, los más distribuidos irregularmente del mundo. En épocas pasadas, resultaba perfectamente normal comprar un ordenador y que el distribuidor directamente te inst…",https://www.enriquedans.com/2023/06/netflix-y-la-estrategia-del-traficante-de-droga.html,2023-06-10T11:49:27Z,"Durante mucho tiempo, el sistema operativo y los programas de Microsoft fueron, sin lugar a dudas, los más distribuidos irregularmente del mundo. En épocas pasadas, resultaba perfectamente normal com… [+3350 chars]"
The Guardian,Phil Harrison,Poker Face to Platonic: the seven best shows to stream this week,"Natasha Lyonne shins as a casino-worker turned PI on the run, and Seth Rogen and Rose Byrne have great chemistry as friends with no benefits in a new sitcom Continue reading...",https://www.theguardian.com/tv-and-radio/2023/may/19/poker-face-to-platonic-the-seven-best-shows-to-stream-this-week,2023-05-19T06:00:20Z,"Pick of the week
Poker Face
Charlie Cale (Natasha Lyonne) is a beer-glugging casino worker with an infallible ability to detect lies. After her friend is killed and Charlie attracts the baleful att… [+9778 chars]"
The Guardian,Steve Rose,‘Why is Bridgerton’s race twisting acceptable?’ The real problem with the show’s Black fantasy,"Bridgerton’s Queen Charlotte and its imitators have been praised for bringing diversity to the very white world of historical drama. But could these Black fantasies actually be dangerous?Fantasy collided with reality last month, when the Black British actor A…",https://www.theguardian.com/tv-and-radio/2023/jun/12/bridgerton-queen-charlotte-race-black-fantasies-king-george,2023-06-12T05:00:11Z,"Fantasy collided with reality last month, when the Black British actor Adjoa Andoh, who plays Bridgertons Lady Danbury, was invited by ITV to commentate on King Charless coronation. Andoh described t… [+12888 chars]"
The Guardian,Daisy Jones,The Ultimatum: Queer Love review – this lesbian and bi dating show is absurdly watchable,"Netflix’s latest reality romance show focuses solely on women and non-binary people. It’s refreshingly trope-free TV – and its contestants bring a totally new flavour of chaosWithin the first two minutes of Netflix’s new series The Ultimatum: Queer Love, you …",https://www.theguardian.com/tv-and-radio/2023/may/24/the-ultimatum-queer-love-review-this-lesbian-and-bi-dating-show-is-absurdly-watchable,2023-05-24T10:22:30Z,"Within the first two minutes of Netflixs new series The Ultimatum: Queer Love, you already know exactly what sort of brazen reality TV shtick is going to unfurl. You guys slept together? asks one wom… [+9769 chars]"
The Guardian,Stuart Jeffries,Fubar review – Arnie’s a natural comedian in this unstoppably daft crime drama,"This thriller’s backstory makes no sense and it gives Schwarzenegger one of his worst ever catchphrases – but it’s a comic role he’s spent his life prepping forIt is painful for a parent to realise that their darling daughter has grown up into a foul-mouthed,…",https://www.theguardian.com/tv-and-radio/2023/may/25/fubar-review-arnies-a-natural-comedian-in-this-unstoppably-daft-drama,2023-05-25T05:00:13Z,"It is painful for a parent to realise that their darling daughter has grown up into a foul-mouthed, substance-abusing brawler. So Arnold Schwarzenegger isnt exactly pleased when it happens to him in … [+9526 chars]"
Xatakamovil.com,Álvaro García M.,Netflix tiene clara su estrategia para que vuelvan los suscriptores españoles: ser insistentes,"Aunque parece que fue ayer, vamos camino de los tres meses sin poder compartir cuenta de Netflix de forma gratuita, aunque la realidad marca que muchos siguen compartiendo sin problema. El caso es que esta nueva política de la plataforma produjo un millón de …",https://www.xatakamovil.com/streaming/netflix-tiene-clara-su-estrategia-vuelvan-suscriptores-espanoles-ser-insistentes,2023-05-23T12:01:23Z,"Aunque parece que fue ayer, vamos camino de los tres meses sin poder compartir cuenta de Netflix de forma gratuita, aunque la realidad marca que muchos siguen compartiendo sin problema. El caso es qu… [+2550 chars]"
The A.V. Club,Sam Barsanti,Netflix cleverly picked the absolute perfect day to start cracking down on sharing passwords,"Hey, have you heard about this Max nonsense? Warner Bros. Discovery had a platform called HBO Max, then they cut the “HBO” out of it as if that was the problem, and now because they inexplicably launched Max as a whole new app on some platforms rather than si…",https://www.avclub.com/netflix-password-crackdown-max-day-1850467588,2023-05-23T22:20:00Z,"Hey, have you heard about this Max nonsense? Warner Bros. Discovery had a platform called HBO Max, then they cut the HBO out of it as if that was the problem, and now because they inexplicably launch… [+1775 chars]"
Wwwhatsnew.com,Juan Diego Polo,Lo que cuesta compartir Netflix en Estados Unidos,"Netflix, la popular plataforma de streaming, lleva tiendo avisando de que eso de compartir contraseñas es feo. En España ya lleva amenazando con el tema varios meses, y se supone que ya está implementado el sistema de eliminación de cuentas compartidas. En Es…",https://wwwhatsnew.com/2023/05/24/lo-que-cuesta-compartir-netflix-en-estados-unidos/,2023-05-24T13:00:40Z,"Netflix, la popular plataforma de streaming, lleva tiendo avisando de que eso de compartir contraseñas es feo. En España ya lleva amenazando con el tema varios meses, y se supone que ya está implemen… [+2974 chars]"
Genbeta.com,Marcos Merino,Amazon Prime Video se sube al mismo barco que sus competidores: pone sobre la mesa una nueva opción de suscripción con anuncios,"A mediados de 2021, HBO Max se convirtió en la primera gran plataforma de streaming en difuminar las fronteras con el formato televisivo y adoptar un plan de suscripción de precio reducido con anuncios. Tras más de un año sin novedades al respecto, con pocas …",https://www.genbeta.com/actualidad/amazon-prime-video-se-sube-al-barco-que-sus-competidores-pone-mesa-nueva-opcion-suscripcion-anuncios,2023-06-08T19:33:23Z,"A mediados de 2021, HBO Max se convirtió en la primera gran plataforma de streaming en difuminar las fronteras con el formato televisivo y adoptar un plan de suscripción de precio reducido con anunci… [+2490 chars]"
The A.V. Club,William Hughes,"Tonight in schadenfreude: Netflix bosses get their pay requests rejected, for once","Tonight in “unexpected comeuppance” news: The guys running Netflix got their knuckles rapped pretty hard this evening, as THR reports that shareholders for the company have taken a rare step and rejected a proposed compensation package for the streamer’s top …",https://www.avclub.com/tonight-in-schadenfreude-netflix-bosses-get-their-pay-1850498554,2023-06-02T03:03:00Z,"Tonight in unexpected comeuppance news: The guys running Netflix got their knuckles rapped pretty hard this evening, as THR reports that shareholders for the company have taken a rare step and reject… [+2113 chars]"
The A.V. Club,Sam Barsanti,Netflix shares trailer and premiere dates for the two halves of The Witcher season 3,"It’s almost time to say goodbye to Henry Cavill’s version of Geralt Of Rivia on Netflix’s The Witcher, with Liam Hemsworth stepping in to replace the former Superman in the show’s fourth season, but Netflix isn’t just going to make you go cold turkey without …",https://www.avclub.com/netflix-the-witcher-season-3-trailer-premiere-date-1850520910,2023-06-08T21:18:00Z,"Its almost time to say goodbye to Henry Cavills version of Geralt Of Rivia on Netflixs The Witcher, with Liam Hemsworth stepping in to replace the former Superman in the shows fourth season, but Netf… [+1496 chars]"
Frandroid,Ulrich Rozier,"Utiliser Netflix en vacances : les nouvelles règles sont très floues, un choix manifestement intentionnel","« Quand, où et comment » utiliser Netflix ? Avant, c'était simple. Maintenant, c'est compliqué.",https://www.frandroid.com/services/svod/1717287_utiliser-netflix-en-vacances-les-nouvelles-regles-sont-tres-floues-un-choix-manifestement-intentionnel,2023-06-14T05:30:31Z,"« Quand, où et comment » utiliser Netflix ? Avant, c'était simple. Maintenant, c'est compliqué.
Eleven dans Stranger Things // Source : Netflix
Netflix, la plateforme de streaming de référence, a f… [+2308 chars]"
GameSpot,Steven T. Wright,"Far Cry Blood Dragon Anime Captain Laserhawk Coming To Netflix This Fall, New Trailer Revealed","The Far Cry 3: Blood Dragon anime spin-off first announced in 2021 finally has a release date. Titled Captain Laserhawk: A Blood Dragon Remix, the anime combines '90s-style animation with the retrofuture cyberpunk aesthetic that served as Blood Dragon's signa…",https://www.gamespot.com/articles/far-cry-blood-dragon-anime-captain-laserhawk-coming-to-netflix-this-fall-new-trailer-revealed/1100-6515130/,2023-06-12T17:37:00Z,"The Far Cry 3: Blood Dragon anime spin-off first announced in 2021 finally has a release date. Titled Captain Laserhawk: A Blood Dragon Remix, the anime combines '90s-style animation with the retrofu… [+1003 chars]"
Golem.de,Ingo Pakalski,Science-Fiction-Serie auf Netflix: Black-Mirror-Schöpfer ließ Episode von ChatGPT schreiben,"Charlie Brooker wollte als Schöpfer der Science-Fiction-Serie Black Mirror wissen, wie viel ChatGPT kann. Er bekam ein eindeutiges Ergebnis. (ChatGPT, KI)",https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https%3A%2F%2Fwww.golem.de%2Fnews%2Fscience-fiction-serie-auf-netflix-black-mirror-schoepfer-liess-episode-von-chatgpt-schreiben-2306-174757.html&referer=https%3A%2F%2Ft.co%2F8b716c0363,2023-06-07T11:00:02Z,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]"
Ars Technica,Scharon Harding,"Double-screen ‘free’ TV will show you ads, even when not in use","Telly is free, but with all the data tracking, you should get paid to use it.",https://arstechnica.com/gadgets/2023/05/double-screen-free-tv-will-show-you-ads-even-when-not-in-use/,2023-05-15T19:38:52Z,"Enlarge/ The free Telly 4K TV has a second screen for showing ads. 
70 with 
What would you be willing to do for a free TV? If the answer is hand over information about what you watch, search for, … [+4590 chars]"
IndieWire,Tony Maglio,"The TV Upfronts Promise High Drama with No Writers, No Stars, and No Promises","The 2023 upfronts lost their star power, comedy, and Netflix when the WGA went on strike.",https://www.indiewire.com/news/business/tv-upfronts-wga-strike-netflix-1234858286/,2023-05-15T13:00:00Z,"There’s no such thing as a good time for the writers guild to go on strike, but the current moment may rank among the very worst. On May 15, less than two weeks after the WGA and AMPTP failed to come… [+4163 chars]"
IndieWire,Tom Brueggemann,‘John Wick: Chapter 4’ Takes Down ‘The Super Mario Bros. Movie’ on VOD,"At Netflix, ""The Son"" also rises as Sony Pictures Classics' Hugh Jackman flop finds new life.",https://www.indiewire.com/news/box-office/john-wick-chapter-4-beats-super-mario-bros-movie-vod-1234868658/,2023-05-29T19:03:07Z,"“The Super Mario Bros. Movie” (Universal) has grossed triple what “John Wick: Chapter 4” (Lionsgate) has in theaters. But for home viewers, the latest Keunu Reeves action sequel booted the Nintendo g… [+4802 chars]"
IndieWire,Kate Erbland,‘A Brighter Tomorrow’ Review: Nanni Moretti’s Optimistic but Uneven Look at Modern Filmmaking,"Cannes: The Italian filmmaker takes on Netflix (and more) in a heartfelt, if clunky dramedy.",https://www.indiewire.com/criticism/movies/a-brighter-tomorrow-review-nanni-moretti-1234867352/,2023-05-24T21:50:00Z,"For Italian writer-filmmaker and national cinema mainstay Nanni Moretti — a veteran whose first film dates back to 1976 and whose 2001 drama, “A Son’s Room,” took the Palme D’Or at Cannes — the famil… [+5000 chars]"
TMZ,TMZ Staff,"'Love Is Blind' Spin-Off, Netflix Files to Trademark 'Love Is Wine' Products","Netflix is lookin' to cash in on its hit dating show, ""Love Is Blind"" by making a move to lock up rights to sell new products branded with a clever twist. According to docs obtained by TMZ, Netflix is requesting the rights to sell items using the…",https://www.tmz.com/2023/05/15/love-is-blind-netflix-trademark-love-is-wine-bakeware-alcohol-merchandise/,2023-05-15T07:45:45Z,"Netflix is lookin' to cash in on its hit dating show, ""Love Is Blind"" by making a move to lock up rights to sell new products branded with a clever twist.
According to docs obtained by TMZ, Netflix … [+1384 chars]"
Presse-citron,Presse-citron,"Netflix ne peut pas bloquer le partage de comptes, voici l’explication simple","Netflix a décidé de mettre fin au partage de comptes entre personnes qui ne vivent pas sous le même toit, mais cette mesure n’est pas sans contraintes techniques. Voici les options qui vous permettront de contourner la règle.",https://www.presse-citron.net/netflix-ne-peut-pas-bloquer-le-partage-de-comptes-voici-lexplication-simple/,2023-05-27T19:25:28Z,"Pour continuer à profiter des services de streaming avec vos amis (qui vous prêtent leur compte Netflix), vous devrez désormais payer un supplément de 5.99 euros par mois pour chaque abonné hors foye… [+2748 chars]"
Genbeta.com,Eva Rodriguez,ChatGPT ha cambiado mi forma de ver la tele: así es como lo uso para saber qué ver en Netflix y otras plataformas de streaming,"La llegada del streaming a los televisores, primero con Netflix y luego con la competencia, trajo consigo una paradoja curiosa: en un momento en el que hay tanto para ver, no sabes qué ver. De hecho, no será la primera (y seguramente, ni la última) vez que de…",https://www.genbeta.com/a-fondo/chatgpt-ha-cambiado-mi-forma-ver-cine-series-asi-como-uso-para-saber-que-ver-tele,2023-05-28T13:00:45Z,"La llegada del streaming a los televisores, primero con Netflix y luego con la competencia, trajo consigo una paradoja curiosa: en un momento en el que hay tanto para ver, no sabes qué ver. De hecho,… [+5584 chars]"
Espinof.com,Mikel Zorrilla,Jennifer Lopez rompe récords en Netflix con su nuevo thriller: 'La madre' arrasa con el mejor estreno del año y apunta a convertirse en una de las películas más vistas de la historia de la plataforma,"En Netflix todavía estaban esperando la llegada de su primer gran éxito cinematográfico hablado en inglés de este 2023, pero ya lo han encontrado: 'La madre' ha conseguido el mejor estreno para una película de lo que llevamos de año en la plataforma y todo ap…",https://www.espinof.com/netflix/jennifer-lopez-rompe-records-netflix-su-nuevo-thriller-madre-arrasa-mejor-estreno-ano-apunta-a-convertirse-peliculas-vistas-historia-plataforma,2023-05-17T14:00:58Z,"En Netflix todavía estaban esperando la llegada de su primer gran éxito cinematográfico hablado en inglés de este 2023, pero ya lo han encontrado: 'La madre' ha conseguido el mejor estreno para una p… [+1463 chars]"
HYPEBEAST,info@hypebeast.com (Hypebeast),First Look Images of Zack Snyder's Upcoming Netflix Film 'Rebel Moon',"Netflix has officially unveiled the first look images of Zack Snyder's upcoming space epic. Headed to a completely new world, his new film Rebel Moon takes audiences on a journey to a far corner of the galaxy where a peaceful moon colony Veldt is forced to su…",https://hypebeast.com/2023/6/netflix-first-look-images-zack-snyder-rebel-moon,2023-06-07T09:10:02Z,"Netflix has officially unveiled the first look images of Zack Snyder‘s upcoming space epic. Headed to a completely new world, his new film Rebel Moon takes audiences on a journey to a far corner of t… [+1935 chars]"
Espinof.com,Mikel Zorrilla,La genial miniserie de Netflix que arrasa en TikTok casi dos años después de su estreno y que vuelve a estar entre lo más visto de la plataforma,"En Netflix es habitual que sus estrenos consigan sus mejores datos durante los primeros días que están disponibles en la plataforma, luego bajen y acaben perdidos en las profundidades de su catálogo. Sin embargo, una genial miniserie de Netflix acaba de regre…",https://www.espinof.com/netflix/genial-miniserie-netflix-que-arrasa-tiktok-casi-dos-anos-despues-su-estreno-que-vuelve-a-estar-visto-plataforma,2023-05-30T11:30:36Z,"En Netflix es habitual que sus estrenos consigan sus mejores datos durante los primeros días que están disponibles en la plataforma, luego bajen y acaben perdidos en las profundidades de su catálogo.… [+1633 chars]"
Xataka Android,Iván Linares,Si cancelaste tu cuenta de Netflix quizá tengas un botón inútil en tu Android TV: así puedes aprovecharlo,Una buena parte de las televisiones y reproductores que integran Android TV como sistema operativo ofrecen acceso a las plataformas más importantes mediante un botón en el mando a distancia. Netflix es la que más opciones tiene de ver incluido el acceso; botó…,https://www.xatakandroid.com/tutoriales/cancelaste-tu-cuenta-netflix-quiza-tengas-boton-inutil-tu-android-tv-asi-puedes-aprovecharlo,2023-05-28T14:34:50Z,Una buena parte de las televisiones y reproductores que integran Android TV como sistema operativo ofrecen acceso a las plataformas más importantes mediante un botón en el mando a distancia. Netflix … [+3388 chars]
Techdirt,Karl Bode,Only 8% Of Netflix Password Moochers Plan To Pay For Their Own Subscription,"Netflix’s new password sharing crackdown is a dumb cash grab. It’s unnecessary, confusing, risks annoying subscribers, duplicates existing monetization efforts (Netflix already forces you to pay for higher tiers of service if you want simultaneous streams), c…",https://www.techdirt.com/2023/06/01/only-8-of-netflix-password-moochers-plan-to-pay-for-their-own-subscription/,2023-06-01T12:24:08Z,"from the this-could-backfire dept
Netflix’s new password sharing crackdown is a dumb cash grab. It’s unnecessary, confusing, risks annoying subscribers, duplicates existing monetization efforts (Net… [+3238 chars]"
Techdirt,Karl Bode,Netflix’s Dumb Password Sharing Crackdown Will Cost You $8 Per Moocher,"We’ve noted more than a few times that Netflix’s password sharing crackdown is a dumb cash grab, and illustrative of the company’s inevitable transition from innovative disruptor to the type of nickel-and-diming cable company Netflix originally disrupted. We’…",https://www.techdirt.com/2023/05/25/netflixs-dumb-password-sharing-crackdown-will-cost-you-8-per-moocher/,2023-05-25T12:30:02Z,"from the big-fat-cash-grab dept
Weve noted more than a few times that Netflixs password sharing crackdown is a dumb cash grab, and illustrative of the companys inevitable transition from innovative … [+2977 chars]"
Presse-citron,Setra,Partager vos mots de passe (Netflix) sera plus facile sur macOS Sonoma,"La nouvelle version de macOS, présentée à la conférence WWDC d’Apple, inclut une fonctionnalité qui facilite les partages de mots de passe.",https://www.presse-citron.net/partager-vos-mots-de-passe-netflix-sera-plus-facile-sur-macos-sonoma/,2023-06-06T09:30:48Z,<ul><li>Apple vient de présenter macOS Sonoma à la conférence WWDC</li><li>Cette version inclut une fonctionnalité qui facilite les partages de mots de passe avec ses amis ou sa famille</li><li>Vous … [+3162 chars]
Presse-citron,Manon Carpentier,"Séries, films : voici le programme de Netflix, Disney+ et Prime Video en juin 2023","Vous ne savez pas quoi regarder ? Ne bougez pas, les plateformes de streaming font le plein de nouveautés pour l’arrivée du mois de juin. On fait le point ensemble.",https://www.presse-citron.net/series-films-voici-le-programme-de-netflix-disney-et-prime-video-en-juin-2023/,2023-05-26T07:00:15Z,"Vous connaissez la chanson. Quand un nouveau mois arrive, les plateformes de streaming dévoilent leurs agendas et accueillent une avalanche de nouveautés pour les grands consommateurs de contenus que… [+3107 chars]"
Presse-citron,Jean-Yves Alric,Fubar (Netflix) : 3 choses à savoir sur le retour d’Arnold Schwarzenegger,"Pour la première fois dans sa carrière, Arnold Schwarzenegger délaisse le cinéma et joue dans une série.",https://www.presse-citron.net/fubar-netflix-3-choses-a-savoir-sur-le-retour-darnold-schwarzenegger/,2023-05-22T08:30:33Z,"Décidément, Netflix mise à fond sur Arnold Schwarzenegger. La légende hollywoodienne apparaît en effet pour la première fois dans une série de 8 épisodes dès ce jeudi 25 mai à loccasion de la sortie … [+2308 chars]"
Rolling Stone,Marlow Stern,‘Never Have I Ever’ Grows Up and Goes Away in Moving Series Finale,"Mindy Kaling’s coming-of-age Netflix series goes out on a lovely, lasting note in its fourth and final season",https://www.rollingstone.com/tv-movies/tv-movie-reviews/never-have-i-ever-season-4-review-netflix-mindy-kaling-1234766507/,2023-06-10T14:00:00Z,"There comes a time in our lives when high school, like all good things and bad nightmares, must come to an end. And in the series finale of Never Have I Ever, the intrepid brainiac Devi Vishwakumar (… [+4110 chars]"
Hipertextual,Aglaia Berlutti,5 películas sobre maternidad atípicas para celebrar el Día de la Madre,"Durante la promoción de Psicosis, el director Alfred Hitchcock comentó en una entrevista al New York Times que le atraía la figura de la madre cruel. Para el realizador, la malvada progenitora de Norman Bates es la subversión de su imagen tradicionalmente amo…",http://hipertextual.com/2023/05/peliculas-maternidad-dia-de-la-madre,2023-05-14T10:02:00Z,"Durante la promoción de Psicosis, el director Alfred Hitchcock comentó en una entrevista al New York Times que le atraía la figura de la madre cruel. Para el realizador, la malvada progenitora de Nor… [+7515 chars]"
Presse-citron,Jean-Yves Alric,Apple : les services rapportent plus que Coca-Cola et Netflix réunis,Les services d’Apple ont connu une croissance stratosphérique au cours des trois dernières années.,https://www.presse-citron.net/?p=554039,2023-05-21T08:00:36Z,"<ul><li>Apple a réalisé un chiffre daffaires de 20,9 milliards de dollars rien que pour ses services au cours du premier trimestre 2023</li><li>Cest autant que Coca-Cola et Netflix, deux entreprises … [+2639 chars]"
Caschys Blog,André Westphal,Netflix: Aktuell viele Phishing-Nachrichten mit dem Namen des Unternehmens,Über Phishing berichte ich im Blog des Öfteren. Dabei werden gerne die Namen renommierter und bekannter Unternehmen missbrauch. „Gerne genommen“ ist etwa die DHL-Masche. Doch auch Netflix spannen die Cyber-Kriminellen aktuell verstärkt ein. So warnt Watchlist…,https://stadt-bremerhaven.de/netflix-aktuell-viele-phishing-nachrichten-mit-dem-namen-des-unternehmens/,2023-06-05T10:00:24Z,Über Phishing berichte ich im Blog des Öfteren. Dabei werden gerne die Namen renommierter und bekannter Unternehmen missbrauch. „Gerne genommen“ ist etwa die DHL-Masche. Doch auch Netflix spannen die… [+2104 chars]
New Scientist,Jeremy Hsu,Why use of AI is a major sticking point in the ongoing writers' strike,The writers' strike was initially about compensation in an era of streaming services. Now the role of AI has also become a major point of contention in negotiations between the Writers Guild of America and companies such as Disney and Netflix,https://www.newscientist.com/article/2373382-why-use-of-ai-is-a-major-sticking-point-in-the-ongoing-writers-strike/,2023-05-15T16:02:18Z,"Using existing scripts to train AIs and deploying the technology to draft new scripts are major concerns in the ongoing Hollywood writers’ strike
David McNew/Getty Images
Could AI soon write your f… [+4450 chars]"
Android Police,Jon Gilbert,13 new Android games released May 2023 — from World of Goo to Torchlight Infinite,"Each month we collect the best games to land on Android. Here's what arrived in May, making for a great month for new game releases",https://www.androidpolice.com/new-android-games-may-2023/,2023-06-01T10:30:18Z,"While we saw fewer games arrive on the Play Store this May, there were still plenty of titles to get excited about that will easily make up many of the best games on Android. The return of World of G… [+9145 chars]"
Caschys Blog,André Westphal,„Schlafende Hunde“: Thriller-Serie startet am 22.06.2023 bei Netflix (Trailer),"Netflix hat diese Woche bestätigt, dass am 22.06.2023 die neue Thriller-Serie „Schlafende Hunde“ mit Max Riemelt und Luise von Finckh anlaufen wird. Zudem hat man einen Trailer zur sechsteiligen Eigenproduktion veröffentlicht. Es handelt sich hier um ein deut…",https://stadt-bremerhaven.de/schlafende-hunde-thriller-serie-startet-am-22-06-2023-bei-netflix-trailer/,2023-05-26T17:00:25Z,"Max Riemelt as Mike Atlas in Sleeping Dog. Courtesy of Netfilx ©2023
Netflix hat diese Woche bestätigt, dass am 22.06.2023 die neue Thriller-Serie „Schlafende Hunde“ mit Max Riemelt und Luise von Fi… [+1151 chars]"
Caschys Blog,Benjamin Mamerow,Netflix: Zusatzkosten für Passwort-Sharing starten in den USA,"Wir berichteten bereits diverse Male darüber, dass Netflix dazu übergehen wird, seine Abonnenten extra zur Kasse zu bitten, wenn sie ihr Passwort zum Dienst mit anderen Nutzern teilen. Bislang wurde diese Entscheidung immer wieder vertagt, nun erreicht sie al…",https://stadt-bremerhaven.de/netflix-zusatzkosten-fuer-passwort-sharing-starten-in-den-usa/,2023-05-23T19:31:27Z,"Wir berichteten bereits diverse Male darüber, dass Netflix dazu übergehen wird, seine Abonnenten extra zur Kasse zu bitten, wenn sie ihr Passwort zum Dienst mit anderen Nutzern teilen. Bislang wurde … [+1774 chars]"
IndieWire,Tony Maglio,Netflix vs. Disney: Who’s the Leader in Streaming Now?,"Disney's come-from-behind lead, if you want to call it that, did not last a year.",https://www.indiewire.com/news/analysis/netflix-vs-disney-who-is-streaming-leader-subscribers-revenue-profit-1234866257/,2023-05-24T13:30:00Z,"When it comes to subscribers, the great streaming race always has been a two-horse sprint with Disney+ and Netflixtrading wins by a nose. A late-2022 surge at Netflix and Disney’s loss of cricket rig… [+4111 chars]"
Hipertextual,Nolan Rada Galindo,El creador de ‘Black Mirror’ usó ChatGPT para escribir un guion y el resultado fue lamentable,"La franquicia Black Mirror es reconocida por recrear, a través de sus temporadas, escenarios críticos en relación con la sociedad contemporánea y la tecnología. Con base en estos aspectos, los capítulos de cada entrega sirven como disparadores para tocar múlt…",http://hipertextual.com/2023/06/charlie-brooker-chatgpt-black-mirror-guion-reaccion,2023-06-06T17:13:44Z,"La franquicia Black Mirror es reconocida por recrear, a través de sus temporadas, escenarios críticos en relación con la sociedad contemporánea y la tecnología. Con base en estos aspectos, los capítu… [+3410 chars]"
IndieWire,Brian Welk,The WGA’s Latest Netflix Shutdown Was CEO Pay Packages,"The writers guild, which ruined the streamer’s upfront debut last month, has made Netflix its Enemy #1",https://www.indiewire.com/news/breaking-news/wga-netflix-ceo-pay-packages-1234870111/,2023-06-02T01:02:35Z,"Netflix shareholders voted against a motion to approve pay packages for the streamer’s top executives, right after the WGA told them to do just that.
In a shareholder meeting that streamed Thursday,… [+2040 chars]"
IndieWire,Brian Welk,Why Netflix Shares May Be Worth $500 Again,A pair of Wall Street analysts seriously upped their stock-price targets for the streamer on Wednesday.,https://www.indiewire.com/news/business/netflix-stock-500-dollars-per-share-1234872274/,2023-06-07T22:17:33Z,"Back in early January 2022, when Netflix seemingly had no use for ads and subscriber growth still felt always inevitable, the company’s stock price hovered in the $500-per-share range. Sure, that was… [+3644 chars]"
Frandroid,Hugo Bernard,Netflix : tout comprendre à la fin du partage de compte,"Ce que tout le monde redoutait est arrivé : la fin du partage de compte sur Netflix. Après un déploiement ailleurs dans le monde, c'est désormais en France que l'on ne peut plus partager ses codes d'authentification pour regarder ses films et séries depuis pl…",https://www.frandroid.com/services/svod/1699405_netflix-tout-comprendre-a-la-fin-du-partage-de-compte,2023-05-24T16:42:09Z,"Ce que tout le monde redoutait est arrivé : la fin du partage de compte sur Netflix. Après un déploiement ailleurs dans le monde, c'est désormais en France que l'on ne peut plus partager ses codes d'… [+12748 chars]"
